sujeto,tarea,epoca,PSD_mu_C3,PSD_mu_C4,PSD_beta_C3,PSD_beta_C4,ApEn_mu_C3,ApEn_beta_C3,ApEn_mu_C4,ApEn_beta_C4,Coh_mu_C3_C4,Coh_beta_C3_C4,CSP_mu_comp1,CSP_mu_comp2,CSP_beta_comp1,CSP_beta_comp2
sub-065,1,45,0.43203575853361254,0.48559553578676756,0.46712905986378306,0.4027840530172717,0.5719243847365458,0.8489971684776774,0.5718221795652472,0.8712213834386624,0.6284070924648182,0.7264873614942807,-0.5976138715739402,-0.2502678412737579,-0.5506483558038152,-0.6584360941328354
sub-065,0,46,0.4898308130700236,0.49423814398384297,0.4133207922267221,0.39154548058652117,0.584905383362786,0.8703909440665951,0.5731306488823193,0.8775242812233719,0.8144244822446479,0.6295791774362994,-1.251512201301595,-0.6820545381509991,-0.7699176963786436,-0.5933822964291724
sub-065,2,47,0.47644412997386953,0.4494965074812435,0.4339446610387942,0.4556400285193802,0.5528004063063072,0.8882385360560598,0.5877075844525086,0.9124347485657092,0.6962691050318623,0.7028060203981465,-1.2523255690198596,-1.2416017322711825,-0.9154770185389515,-0.7095187079185342
sub-065,0,48,0.5749604995575531,0.4201603715504855,0.3336789830757799,0.45682739568655545,0.5924017334982841,0.8378577207892599,0.5796799223969717,0.8630690118501629,0.7453297521485379,0.6098978831416307,-0.3774772045690885,-0.7892828952647408,-0.5663984247778042,-0.6651255674337656
sub-065,1,49,0.4204697872303645,0.5061280080431564,0.4749203776106358,0.41970675227588045,0.5714939105063452,0.9067523382270579,0.5755997247418483,0.9739463336380201,0.7558068466598908,0.5954315765111652,-1.086540502416016,-1.0574580709205084,-0.7172670696698353,-0.8606161503255747
sub-065,0,50,0.3821452140824621,0.3139879667703568,0.42497814361589525,0.463861878634986,0.5831568509269012,0.8178213440192752,0.5504791200921964,0.8690395617050575,0.683477411433973,0.5980915726080319,-0.7714737921789713,-0.9677091194605936,-0.4583387946018588,-0.6920060121744794
sub-065,2,51,0.5657207434003083,0.6533198074959851,0.3678204786545167,0.2990705687048101,0.579288169607052,0.882167828982038,0.5728873328889006,0.7929032626014472,0.5365415763947116,0.7405425819963778,-0.6254294152714511,-0.6966416949085859,-0.84391480625765,-0.6733437432578527
sub-065,0,52,0.5717386953517014,0.5100262182164569,0.2943276663309685,0.34373783390967716,0.5807019868395042,0.877012254851846,0.5844108018618064,0.9982891463211958,0.6544853015797194,0.6141404460763384,-0.7960058208833874,-0.7548437087310268,-0.5418455089462938,-0.7973705611908317
sub-065,1,53,0.5485495464305508,0.35283498819174974,0.321615063333128,0.39257998532142807,0.5570899825365827,0.7988743380268271,0.5550190050051,0.9095887735229651,0.6780465842919319,0.6940087083767322,-0.9726859612496699,-0.7435669067744297,-0.8369611365318078,-0.6556702634188089
sub-065,0,54,0.46125480938777685,0.44758206225515346,0.44353025738478835,0.4278116205696801,0.582271692878622,0.8106739408475034,0.5609432301407926,0.8454726919743942,0.7233275601796378,0.6010064336172757,-0.831165625803193,-1.1172440954211211,-0.655484007392615,-0.5115109142386504
sub-065,1,55,0.6250203099713657,0.6023014211575717,0.3367723390675904,0.31449715138849765,0.5714018966846455,0.905335434045595,0.5579137461134307,0.8999304306170668,0.8136629179333807,0.6684458400201723,-0.8620729994227444,-0.7278521209285393,-0.8135211921507713,-0.6632904628357749
sub-065,0,56,0.5026072614775661,0.40055630442387374,0.4309840609893518,0.5076788052722947,0.5909427105437288,0.8270410201764342,0.5716040396141464,0.8104045602162095,0.6800938466937461,0.6379094576688389,-0.7271232401833262,-1.183469384520197,-0.6565932878978094,-0.5848081684058657
sub-065,2,57,0.5278610979743917,0.48374374173623613,0.3746119866111934,0.36994547918049475,0.5563164519954737,0.860888819110663,0.603845752841659,0.9068976387234171,0.6433111948681949,0.6907645523806278,-1.1541440830153427,-0.8799590093831775,-0.6806837572411546,-0.6440086065811284
sub-065,0,58,0.4152130462064959,0.4834702285055492,0.3899555717825563,0.3435082252215227,0.5642240016658628,0.7803827135115262,0.5646422268479707,0.8645848364903204,0.7663817935141554,0.6706624219110193,-0.7743218674217744,-0.7285344154888784,-0.73575517608718,-0.4831900304105361
sub-065,1,59,0.485060327096012,0.4728527755303649,0.37829984509223086,0.38885476148138004,0.5788373963581597,0.8303052158872335,0.5568030554361543,0.784572225350213,0.8070085988926414,0.7462935438173763,-1.0367092342429844,-0.7572994153804973,-0.7929555241518004,-0.6197671455919724
sub-065,0,60,0.3652805475795747,0.36051734409621217,0.5790905758488814,0.5563332732617361,0.5897263199609304,0.8363513825185098,0.5449860091482615,0.8787368587350741,0.7708480042804303,0.7277521766794104,-0.8265965103910375,-1.2667896401602123,-0.8542670043653189,-0.6660652440148728
sub-065,1,61,0.43108926005541925,0.4487317651429022,0.5141414778831687,0.5007964353446356,0.556588934976201,0.8621716593847939,0.5768892491812077,0.8882115270975603,0.6936337000943104,0.6112182853590734,-1.08314579066588,-0.953162217467909,-0.7189468384164901,-0.6974755348151652
sub-065,0,62,0.41751505839006736,0.4014041718533787,0.43993713954615343,0.45233870134486226,0.56214753363603,0.8717014706776887,0.5576657925605293,0.9261479535105881,0.4853768683051296,0.6705819768062251,-0.7111864038105318,-0.5257507957455843,-0.7305361986014594,-0.7816148572014718
sub-065,2,63,0.33327141422908874,0.39055008599222635,0.528905339164766,0.47498278368184715,0.5944444855472559,0.8747637550179981,0.5681845705749469,0.9310575914465247,0.666904140979519,0.7210433335035329,-1.242483872984335,-1.4027434470214952,-0.9160421529741682,-0.7292076834414457
sub-065,0,64,0.3595633142168293,0.3015891703298212,0.5513714995819269,0.5787503162540383,0.5924638138887621,0.9280179775168556,0.5765620432093428,0.9205808943465161,0.5705481584041862,0.6268480867583232,-1.1272478617795465,-1.209272271888906,-0.5712670841782644,-0.902293048553695
sub-065,2,65,0.3616318288742411,0.48625915806543546,0.46935460467031676,0.40131223871317884,0.5651022064548865,0.9234845942799526,0.5980137398004977,0.9659522387636024,0.7758034806180301,0.5318451400892675,-1.2662447417442944,-0.9138222816992732,-0.656379834145763,-0.7583751490234488
sub-065,0,66,0.5482328463323424,0.4640353434765735,0.34602864132074923,0.42803041240791484,0.564815833340536,0.8782047299632199,0.5892607420908513,0.8433375082756767,0.5798614337000904,0.5779063280084967,-0.9739451320139753,-1.0119205044876098,-0.7744723882037217,-0.8890857902600517
sub-065,1,67,0.5398002098777955,0.5672254874475307,0.2835689917148635,0.32179679077587425,0.555556353002467,0.8476442893838447,0.583186812164131,0.8434922012770398,0.7437629057587122,0.5859037579271532,-0.6055491810761475,-0.6749196490252569,-0.9351351803865655,-0.7139906202980998
sub-065,0,68,0.42413769589941974,0.29737813467633345,0.4080092779589048,0.5133368700475409,0.5851773726327605,0.8623893004618841,0.5780069809071304,0.8583133893050787,0.6378231740262802,0.620975873495251,-0.943899750719902,-1.1501132736351516,-0.71748338349049,-0.8122325548381099
sub-065,2,69,0.5142319186381469,0.6817319025834191,0.3776625179887967,0.2629384612567343,0.571600420166547,0.8214721446032689,0.584768587050827,0.8994970044457178,0.7086857304278522,0.6148399040273961,-0.8311207142573039,-0.6600480823434174,-0.7347448762545808,-0.9189653074833277
sub-065,0,70,0.4721509632561064,0.515965452075647,0.44460059812857894,0.38559345490172686,0.5775761852036143,0.8718570664159078,0.5893605825811932,0.8835035314105735,0.6861613555834983,0.5869532631866246,-0.90012179321849,-0.8430727957612415,-0.39166585604285054,-0.5866732949901944
sub-065,1,71,0.4964464608506604,0.3760820189266478,0.3683983475540822,0.5368277675867581,0.5834457833879827,0.9269213314623226,0.5676090845637924,0.9713986091302615,0.5659350311064375,0.6283552994843974,-0.733499377328429,-1.4973826867223796,-0.8856886783812924,-1.0710407585137005
sub-065,0,72,0.5028158930342593,0.5383849914707464,0.4124801442076081,0.3328502396680989,0.5586166936135344,0.8974334988985166,0.5492277622515358,1.0042917807047447,0.6416933542968893,0.5142351408757659,-0.510297993675229,-0.5976589779540106,-0.5105441928430081,-0.8556810677352232
sub-065,1,73,0.33459839332506625,0.41141152626367744,0.478669366496719,0.4239117516302629,0.5839641326686564,0.7990537763621437,0.5740635814840789,0.9547194139510298,0.5487774261402693,0.5740533037117816,-0.8794857175774783,-1.050148804663743,-0.6983839245883865,-0.8059092430894357
sub-065,0,74,0.6276687140987902,0.6129881528914627,0.2593768539331347,0.2116862774604937,0.5841429638660118,0.8899535000163343,0.5584936272099661,0.868843834398926,0.8229066042245299,0.5738964296878241,-0.5626910523233521,0.197010568251443,-0.3187796000853559,-0.5115522672700002
sub-065,2,75,0.3790320800042016,0.38365233105807656,0.4987926893604804,0.4850502849251019,0.5837201518045543,0.9693480160801959,0.6023844529461742,0.9023291306278001,0.6044345537597693,0.6268692178651201,-0.7066831569278844,-0.8207433563562913,-0.5855574808946431,-0.6406442515946343
sub-065,0,76,0.6529739105114738,0.6733547261688936,0.2508043552314546,0.11796214266923984,0.6214743098086899,0.9169077420951179,0.5857740172749883,0.9620824037443603,0.8666962223253251,0.5993035023094005,0.49015627771509546,0.2820451303001625,-0.7194316414559042,-0.6305658131451954
sub-065,2,77,0.570937242918564,0.4359787750380284,0.3308537171231159,0.37872368044230426,0.5665669032764606,0.8550216218509705,0.5517189676478154,0.8729623096530057,0.6723144801513601,0.6040020559720729,-0.7340670823251381,-0.7420362619050576,-0.353435457618968,-0.56590848557819
sub-065,0,78,0.45498603565160595,0.4059021696187294,0.38990372829258213,0.40405431196475805,0.6009528031258804,0.8206901662320547,0.5693720708389685,0.8442570305225443,0.68517669468894,0.5971252916555079,-0.19227636818263574,-0.44573637320038734,-0.38040932966060265,-0.5413580818230405
sub-065,1,79,0.5339012962483479,0.4068201975895659,0.3475631848315418,0.48480459780222174,0.558775471138071,0.8777142376338825,0.5699692926355997,0.8964606893470375,0.7128019093112211,0.6669692740859113,-0.21935049151622737,-0.2094299871245225,-0.618640190905982,-0.6274524522711042
sub-065,0,80,0.5369006810918032,0.5881542704889255,0.37665639361594366,0.29172087856129386,0.5417390759767695,0.8531816913353065,0.5755572406975205,0.9210737276261369,0.6343318995580388,0.6086907251824136,-0.5799589641791134,-0.5328487176299881,-0.4383387810790338,-0.6899652168055508
sub-065,1,81,0.4927262004536175,0.3652083872529268,0.38172857674654187,0.5179110820080772,0.5985594700980603,0.9675246241287985,0.5599454812676057,0.9098075649474655,0.625715454825705,0.6636021170351255,-0.6328953495525999,-0.9683456069381136,-0.5049508638257852,-0.7619667644867467
sub-065,0,82,0.3942685433075971,0.4901153160565906,0.4437026861533229,0.39014394114303746,0.589720725914801,0.8715175760375757,0.5905012913268646,0.8645249787417661,0.6245238864564668,0.5789623230220645,-0.16907233477005212,-0.43972259825494575,-0.0922935836005414,-0.5142703075440287
sub-065,2,83,0.5323592942500762,0.6885729735876118,0.27713914339093554,0.17969270344193874,0.5860029776429325,1.011264054261101,0.6098466200675481,1.0216426283796984,0.7690880433451278,0.4679435921059262,-0.43780319899640885,-0.34138676196321344,-0.24314700258733113,-0.8667473114113907
sub-065,0,84,0.22547896267247844,0.5591351241358038,0.5528524505361285,0.2717161321310418,0.5824062589301624,0.8230124823470657,0.5706067904631706,0.9126595937258433,0.2997637383316647,0.5689576082813778,0.29534298037561924,-0.11744207816398985,-0.10465915186465888,-0.43043291904922415
sub-065,1,85,0.6065983694063792,0.5475025756109523,0.2723570943587118,0.36353666153097985,0.6004109512303097,0.9375644574156432,0.5751365646064297,0.949821541674341,0.821318171096634,0.6006786470920615,-0.5436390626042491,-0.6499872920030777,-0.5720002659323985,-0.8074911296739749
sub-065,0,86,0.6714162745002709,0.7356477072790351,0.2141248811134586,0.1791474475613991,0.5824115945183403,0.9061077013587289,0.5904388315315914,0.9117340279603017,0.6972474566551854,0.724086065178633,-0.5399590836117888,-0.07493056260116043,-0.5604206132318356,-0.6457972138996915
sub-065,2,87,0.4645880558879168,0.4773541187135518,0.3630284110091628,0.3856361224291331,0.5724840079010569,0.9032816390436205,0.5662930041028584,0.9573725970655911,0.6256036480104493,0.6357541676092016,-1.11102591813012,-1.2951986119902497,-0.8845206983030631,-0.8607231682129803
sub-065,0,88,0.6635111086302578,0.6983637893520415,0.23651382956239042,0.21679735674659328,0.600280970200604,0.9313610859937427,0.5715402542960617,0.9859560744952454,0.7685611534667475,0.5384700161077873,-0.5207943096579039,-0.7773203317713586,-0.6621127500895803,-0.782211114058366
sub-065,1,89,0.4101514547083732,0.36105969220283823,0.41364198053318024,0.4947737176676693,0.5805147757617344,0.9282458581453197,0.5901682096631422,1.015190016164894,0.7822790308064912,0.6633357675030624,-0.2769378006774183,-0.7853873930870618,-0.598962846154798,-0.6080009329456534
sub-066,0,0,0.37862522482068683,0.4666812762733299,0.4085971120689092,0.3886713007118264,0.5742630572838952,0.9352714618238611,0.5578171535312642,0.874415282934244,0.706665786831074,0.5725282385710774,-1.291747031191675,-1.3520147158851392,-1.3752257731544055,-0.6919008952923523
sub-066,1,1,0.33372210577531836,0.2004512244315524,0.5635021662531426,0.6390529392904651,0.5648344603892941,0.8893535127886425,0.5761763572521992,0.9866956895450523,0.5536079120904741,0.5588189611339267,-1.8495314501785611,-1.794574011853595,-1.7586927866011806,-1.5641485320856878
sub-066,0,2,0.353507115027847,0.29165904929769954,0.5483333568409358,0.52735692776274,0.5824237625224904,0.8612231530919123,0.5956899850477453,0.884606054438323,0.5627208278831997,0.6013827462320004,-2.4966726569928843,-2.057758722746792,-1.4147278577796736,-1.5018797124011127
sub-066,2,3,0.37883235293930734,0.3675252315414609,0.44081285022235694,0.4380012085554309,0.5661419871646518,0.8014876976007788,0.5549226529228326,0.9186481019739485,0.7017541361902553,0.5412953688009157,-1.9728918721007516,-1.4845685416111687,-1.2741106141231355,-1.4736528613087303
sub-066,0,4,0.5946108365024594,0.6501559986343378,0.30965891484134805,0.26612941552129654,0.5215406485061274,0.9400022725722863,0.5390357716318159,0.8400857590679776,0.5283454554153647,0.5607148167472346,-0.22319766082578263,-0.36610261688176887,-0.7717553535941726,-0.4637306037935223
sub-066,1,5,0.40976597527408826,0.5136509168358424,0.46983147370793577,0.40892881381979507,0.5747062234000375,0.9893411939721029,0.5513458506286364,0.9687478114906964,0.5540516792938348,0.6307604157740722,-1.5585389762172928,-1.404881010513835,-1.1835098529021129,-0.7895858215842066
sub-066,0,6,0.35404146144679677,0.4012279338917934,0.5648606691564619,0.5208145494049352,0.5463888896986555,0.8184250004414739,0.568609471095308,0.8562473979139584,0.7717070280901515,0.7098217599186251,-1.7961588267978228,-0.7723318288296241,-0.6696423455674287,-0.8089170759964246
sub-066,2,7,0.5347258311189194,0.3040922694900193,0.3623925637145189,0.6331593882496558,0.5295554605947674,1.0197354319160068,0.5750957761132889,1.0451941182511133,0.3324807485244747,0.6231267338681415,-0.09316109246677602,-1.2884549526244802,-0.39092094249146947,-0.5953991645684251
sub-066,0,8,0.42771062426104234,0.4512188928334953,0.47411444594705476,0.425942211562862,0.5673693030366445,0.9681906212201472,0.5893105022037823,0.9680712844987518,0.7618858604129672,0.684213351874096,-1.3289384795544412,-1.295657486681862,-1.2579547404908833,-0.8866431228033489
sub-066,1,9,0.41898276813065993,0.5688841440932515,0.3860353292396067,0.28014461157389636,0.564637821269292,0.8433983984221021,0.548992037841924,0.8774420965068472,0.49327167411600814,0.6859018857035488,-1.3444597729691912,-1.2747470290613323,-0.6480576256596231,-0.9480101894546779
sub-066,0,10,0.5083934847571444,0.48816679651888745,0.3660626912858937,0.3582794943770671,0.5190629722563549,0.9663000022852186,0.560883882470268,0.8790482103522814,0.6502792882430255,0.5761561019813946,0.19515428292656808,0.324872500318876,0.15761979842274607,0.17777888181387633
sub-066,2,11,0.498483281031934,0.48667245235096485,0.38857822727435376,0.40327201906197835,0.5392670178693035,0.9863945166139025,0.5486741291143762,0.9859980005467648,0.5180857578514341,0.7223423376793591,-0.7780242741294485,-0.9910806729088242,-0.5598890907792377,-0.49707959211461245
sub-066,0,12,0.26531180929903,0.1831319294358221,0.5959739732243646,0.615826582843326,0.5430624209626145,0.9638246645671025,0.5625260123044615,0.9091674695900878,0.7532482521613351,0.7744176545326505,-1.4950855170851334,-1.1126023202192532,-1.180550435565118,-0.6531262063852997
sub-066,2,13,0.32700284204940033,0.33751384230498066,0.5875611947018946,0.547310593327288,0.5508439978110875,0.9711566407366439,0.568324794620986,0.9955670937497718,0.6559265194931024,0.6404223066081128,-0.5187408578721983,-0.8562914423135762,-0.41642414827841895,-0.4742496619185455
sub-066,0,14,0.37513927711095546,0.378677881019601,0.48304200310546463,0.4661666412959459,0.573170971486169,0.9936012412080526,0.5477142930378651,0.960979200218385,0.47286093648521216,0.797879957397927,-1.4128393542333357,-1.7058670724132807,-1.1543597652178723,-0.5909806626592623
sub-066,1,15,0.41180553171441325,0.4050714752350575,0.38491506340831266,0.37488057468238795,0.5881217520601969,1.0515020470457488,0.5498629855015693,1.0064649343051846,0.5323327298337945,0.6948512671218472,-1.0552575716786277,-0.5159563495191894,-0.38777606214758326,-0.3983037914111953
sub-066,0,16,0.22707628781072092,0.29926610117048724,0.5619724082698897,0.5728649067794898,0.5648084990508386,0.986385642628246,0.5722171424220317,1.0049324009482588,0.5618226888751416,0.658885391743132,-1.2124867915293582,-1.2249600102547886,-0.5630984737244602,-0.18361203886840502
sub-066,1,17,0.4456040598607109,0.3653635690825167,0.44700660302605044,0.5408220540624005,0.5791817360455007,1.0275065152430782,0.5679858435338461,1.0682704109800678,0.6194836743702914,0.6899793673820709,-1.5365042945845864,-0.9109163740026047,-0.7374262078765855,-0.35872872655037286
sub-066,0,18,0.33295519434510185,0.3256936565037427,0.4850901041829331,0.4973995182933609,0.5576448655968731,0.993238519546658,0.5282372694673372,1.0085073905622322,0.46079003211640196,0.7244739191545684,-0.21479571118213506,-0.677403752472516,-0.481419079429574,-0.34471820989274493
sub-066,2,19,0.3894179038359011,0.276461661094004,0.4813835187670675,0.5408340725673525,0.5503412383469435,1.002559780191791,0.5547653138730926,0.9683908837160002,0.6342522798833422,0.7561188025279167,-1.2278035488548211,-1.113225499418018,-1.025459355470132,-0.8241672981543076
sub-066,0,20,0.3874374214032914,0.4299664968643497,0.4332573261740443,0.3975491871779078,0.5914785457369396,0.973669843416026,0.5958308196145263,1.0312670987495602,0.7271265865180161,0.6916226964276756,-2.5481472685933424,-1.2791673157834347,-1.6210559933049378,-1.3587430669578848
sub-066,2,21,0.43004815833004606,0.4700216562274386,0.4252845525264622,0.41319664109502496,0.578445124213653,0.8905328308979774,0.5338453487327466,0.8416923520513127,0.5308945778751001,0.5814477165588889,-0.021896685351484695,-0.36570771776853983,0.023880319680400056,-0.11662741704725714
sub-066,0,22,0.42291477174846337,0.46341801196766974,0.4769521690845734,0.3933825309194924,0.5649914581707893,0.807018715903129,0.5414390250841357,0.9080666965416597,0.47097587850502937,0.515616436644067,-0.37098078488129577,-0.4577322159346688,-0.1317017456249944,-0.7148746034020316
sub-066,1,23,0.6636248918947437,0.6140008094061883,0.26289197322034863,0.2233802779582234,0.5479160771735394,0.9274276146921663,0.561249077655015,0.8916163027361144,0.8007726482835702,0.6739579429926912,-1.598489600879273,-1.3390084813700718,-1.360465986722875,-1.298915438463561
sub-066,0,24,0.40621130032290065,0.5070255133143707,0.3472042028345605,0.29829938292822483,0.5124219781252206,0.7112964514016529,0.5532536508034629,0.7727121356806768,0.707346660347315,0.5914616843696985,-0.889565746442402,-0.526390632487785,-0.5439606598082171,-0.9524434553771148
sub-066,1,25,0.5910370892682569,0.6079318342651618,0.3186780608191718,0.2716845761698452,0.5520750715407523,0.7891850760072696,0.5784651007379109,0.8317520948528658,0.6064550303008281,0.42390833444881265,0.33272452129027996,0.5868322395421077,0.11074118755414519,0.1461691064678942
sub-066,0,26,0.4308606571793284,0.28703287957330964,0.4233093515779537,0.5747039599534802,0.5258837819900237,0.8162941088192528,0.5267767731514654,0.676733806612094,0.8912879222186734,0.6057711704188654,-1.0653850469599022,-0.004475081587335445,-0.279239842375377,0.9492691178280147
sub-066,2,27,0.44597627686199964,0.5638359352299532,0.4752087535075915,0.31356808927736085,0.5917679363730937,0.847818088412752,0.5670319905367207,0.8750795878479742,0.6354400440978076,0.4683048032266101,-0.7677685464501787,-0.7147405155715943,-0.5078415115340484,-0.6998426012887987
sub-066,0,28,0.3570959855345283,0.6189093001334456,0.2896653973616937,0.22505522781040366,0.5585598025203162,0.9133661214732793,0.5402459504051933,1.0055635093565227,0.6602610788989033,0.4916979087477752,-0.2625227942341416,-0.784642989075196,-0.8003499953788674,-0.993220986359466
sub-066,2,29,0.1959070164937538,0.2655470417249417,0.4938898514609955,0.4221577919469707,0.5745082031140525,1.0416577302782786,0.5580690525981158,1.0070509090247821,0.6856875939573626,0.7447462432667137,-1.045312288993758,-1.176339410669308,-0.6186052180328243,-0.48777249530795574
sub-066,0,30,0.602317125464102,0.47075515567547527,0.2748278635597073,0.4190677682136534,0.5650764011732887,0.9359704712520172,0.5759042092992326,0.9723883928830173,0.48986439740292,0.2930431810974852,-1.0068843528141447,-1.4753344582673125,-1.3078482793038038,-1.544060760670223
sub-066,1,31,0.6788937653049693,0.5828430820797001,0.22559714271867115,0.2976390659317989,0.5595029114821481,0.9158012236859285,0.5518534276450291,0.9569620999728521,0.7940089232832026,0.4537712726566265,-1.8070199565139282,-1.2453804274557347,-1.8200472024159193,-1.262966844396711
sub-066,0,32,0.41303437714078683,0.3600740619454288,0.442363037019785,0.5592742367641288,0.5456656704814753,0.8518651645308992,0.5454267766226581,0.8385003297918772,0.7012906975688276,0.5675785420208902,-1.8543768105726124,-1.4123241078638853,-1.5129064129888812,-0.996715302190001
sub-066,2,33,0.4835294934981645,0.559283080997077,0.37108681723368236,0.3152212992084588,0.5722976888237685,0.9207834398462955,0.5593439199724037,0.920914044068498,0.5345309032476221,0.5074277573772427,-1.1558665305169304,-1.4461830501421429,-1.476532010754142,-1.3855330510523671
sub-066,0,34,0.582320430447479,0.5596651917076877,0.25107942718231463,0.31338251074206014,0.5663471878590864,0.8640275595558293,0.573728181009491,0.9690249504602182,0.7687753343551768,0.4866997146015413,-2.434155515497083,-1.8946336485923971,-1.7986068105089936,-1.9269736690817671
sub-066,2,35,0.5343016778105348,0.6826126839266313,0.3515548537920196,0.1732003599848826,0.5904657515309268,0.8050248527539399,0.6120603976282655,0.9061484925806766,0.6505076091285598,0.386629166604513,0.34092720359051376,0.03328418007589895,0.057780743829513606,-0.13821160170265454
sub-066,0,36,0.7388138803764973,0.7153189895878276,0.19263467309513024,0.20415628492399782,0.567258368942956,0.8650551023940949,0.5534270563316857,0.8168713027864127,0.6670759118084055,0.5082103119225273,-0.7635635089559601,-0.48515301480222295,-0.8986688712411872,-0.7154054182304939
sub-066,1,37,0.6411301970644255,0.8379270192134021,0.2375789543902826,0.09818624616539107,0.5955002309946722,0.8703521918658268,0.5537410495106951,0.9387435952272281,0.6816430953477396,0.5722747582952205,-0.6010321953603998,-0.6884405398674225,-1.2551502686725582,-0.9824889959045567
sub-066,0,38,0.5005194729614917,0.3084559172796335,0.3201884742729706,0.4925334600099802,0.5774328630227354,0.8209632314857664,0.5489821879248149,0.7735313131753871,0.7078961581626813,0.6012374083883558,-1.6571787286888544,-0.9629186759728835,-1.4026519242137778,-0.7111631579263662
sub-066,2,39,0.4097734969812177,0.42946817073354815,0.3983360065462143,0.38245261085681265,0.5803404423108671,0.9370006065439576,0.557362741395468,0.8908203076212216,0.3723912786948788,0.5196113035856286,-0.7354890636730361,-1.4052292706882887,-1.4471126698410417,-0.9884879699657794
sub-066,0,40,0.5700390394326715,0.5668957174304435,0.3211073770779311,0.34223023046544526,0.5780083074112574,0.885990000989187,0.568075345581899,0.8610978324870473,0.7393102820616102,0.6229618914121631,-1.6783297201008516,-1.4264710160098397,-1.4505476382720563,-1.269682475308729
sub-066,1,41,0.6140832924540017,0.5641099208200901,0.32819911459991435,0.2755899684356676,0.5604590613325047,0.9413137451470961,0.5565603847803513,0.9363396986531853,0.6382729427889406,0.5380509573477937,-1.1703087292209529,-0.9257130231675376,-1.4832659891220976,-1.1172617029348153
sub-066,0,42,0.36397421136917163,0.32362071718685004,0.490542984363522,0.5744832194406951,0.5897352716455866,1.0238635666327838,0.5918530639144186,0.9054876772232578,0.6536297141740204,0.6159126170751817,-2.5229956624176495,-2.174062151191805,-1.7442764870249665,-1.6680714833285206
sub-066,1,43,0.5826871062595349,0.576043878196422,0.3083007065568801,0.304360059160465,0.5493126732881084,0.7950695800037666,0.5607175736243106,0.7896835747791693,0.7536276161273406,0.5797839516821504,-0.8974665614708086,-0.4117548837795122,-0.9678280802073806,-0.6080095517409491
sub-066,0,44,0.6741245193850955,0.6728051135719758,0.1972531310976829,0.23270530679852466,0.5373056026869678,0.7636548911787675,0.544271247979009,0.8210214145698149,0.7205017931105151,0.533842407698921,-1.2352276322123956,-0.274854681327124,-0.837304973969441,-1.1916605958375681
sub-066,2,45,0.5507996119677867,0.5514493077156719,0.37837932051942436,0.3569297533665713,0.5644476978804254,0.8779711853072794,0.5563897426713789,0.8526055981741054,0.746126890362883,0.5812686831132675,-1.0554997351926856,-0.2777578128919077,-0.6097491544382456,-0.5274144138997664
sub-066,0,46,0.43333626647904316,0.4777338068584162,0.4525003151435768,0.33966160649824945,0.5724462256357947,0.9447443873113874,0.5493544557468977,0.7824670697544738,0.5654649164463191,0.3337960635594721,-0.9438644330412764,-1.5532503471609276,-1.7395069288295868,-0.8713905873521719
sub-066,1,47,0.6558340724773851,0.6550582105648833,0.24302637651596382,0.27139364570020225,0.5341830738522004,0.7472027401753296,0.5922454137107875,0.8099834219292248,0.6133579679563324,0.43292567315571484,-0.2328158334904137,-0.34793897477624075,-0.10928629818837615,-0.2954097790577845
sub-066,0,48,0.49351778326743273,0.6170245152554171,0.43970489104455057,0.26682253392083577,0.56091980521084,0.7780109031106903,0.5449227214198689,0.7685854440009621,0.5154164525874932,0.5202239691491016,-0.27342616480666143,-0.26534135591527175,-0.5614883240262373,-0.0607584958738826
sub-066,2,49,0.38891930972565625,0.40576232253529854,0.47727373642042903,0.4984216848042581,0.563025742297202,0.8570554317854162,0.5923592440031018,0.9111331435985397,0.50415899362492,0.6165789892653876,-1.608259966532178,-1.8198257020521431,-1.546016296437834,-1.5301137184110492
sub-066,0,50,0.5197273048636638,0.40975820760264436,0.30494162528679275,0.42948734579073644,0.5721573364781745,0.9279788133257032,0.5756044527923914,0.9257029645011734,0.7153478958848566,0.6111895906616858,-2.8653872506143654,-1.9315668743378582,-2.258957966842384,-1.7000145897529313
sub-066,1,51,0.6629884028933185,0.46764628562833743,0.18807305929454635,0.3479665155784332,0.5264031713738202,0.8082097340352257,0.5447679707094322,0.7628265770265088,0.6015260622678541,0.39021464376482573,-0.26271398647929994,-0.2120207483709205,0.10837643883756803,-0.20068868660894867
sub-066,0,52,0.6300278830556626,0.721147248530786,0.30671044793929686,0.21120183298036713,0.5504899903703464,0.7820922127370205,0.5533445646390196,0.852918308972888,0.6816369705427356,0.5550806998269342,0.09486366091947171,0.09308051469100034,-0.19496478128914088,-0.3070000852923943
sub-066,2,53,0.6385395540243334,0.6747340479401354,0.2595502803302086,0.29651096430699103,0.5292865192026301,0.8561789368818964,0.5762138448779668,0.8012710327247143,0.774772396443498,0.6703771837352818,-0.92572373283932,0.005886234241709893,-1.2607613462767266,-0.6937021707809029
sub-066,0,54,0.6013918259771951,0.4616245082307099,0.25829306027964144,0.37102293595450336,0.5146439596829175,0.9147706147857404,0.572134462852393,0.9292750045669962,0.6019280751328318,0.509328897299419,-0.8419891973419584,-0.7607340367389874,-1.484465310693206,-1.2025771425252505
